Unnamed: 0,Mois,Demande totale de chaleur (MWh),Chauffage des locaux (MWh),Eau chaude sanitaire (MWh),Chaleur (centre énergétique) (MWh),Demande totale de froid (MWh),Refroidissement des locaux (MWh),Refroidissement de procédé (MWh),Refroidissement (centre énergétique) (MWh),Charges électriques (MWh),E-mobilité (MWh),Puissance de fonctionnement (MWh),Travail de pompe (MWh),Température de l'air (°C)
,"Sam, 08.12. 06:00",5528.3,5440.6,87.7,0,0,0,0,0,0,0,1250,0,5.5
,"Sam, 08.12. 07:00",6261.1,6033.4,227.7,0,0,0,0,0,0,0,1459.1,0,5.5
,"Sam, 08.12. 08:00",5642.4,5071.1,571.3,0,0,0,0,0,0,0,1364.8,0,5.800000190734863
,"Sam, 08.12. 09:00",6026,4968.1,1057.9,0,0,0,0,0,0,0,1583.5,0,4.199999809265137
,"Sam, 08.12. 10:00",6214.2,5031.4,1182.8,0,0,0,0,0,0,0,1661.7,0,3.799999952316284
,"Sam, 08.12. 11:00",5344.7,4138.2,1206.5,0,0,0,0,0,0,0,1330.2,0,7.099999904632568
,"Sam, 08.12. 12:00",5101.7,3963.2,1138.5,0,0,0,0,0,0,0,1220,0,8.399999618530273
,"Sam, 08.12. 13:00",4348.9,3497.8,851.1,0,0,0,0,0,0,0,1011.7,0,8.800000190734863
,"Sam, 08.12. 14:00",4297.9,3520.9,777,0,0,0,0,0,0,0,996.1,0,8.699999809265137
,"Sam, 08.12. 15:00",5119.5,4389.8,729.7,0,0,0,0,0,0,0,1230.1,0,6.699999809265137
,"Sam, 08.12. 16:00",5045.9,4383.6,662.3,0,0,0,0,0,0,0,1246.9,0,5.5
,"Sam, 08.12. 17:00",5374.5,4644.2,730.3,0,0,0,0,0,0,0,1334.4,0,5.300000190734863
,"Sam, 08.12. 18:00",5903,5097.8,805.2,0,0,0,0,0,0,0,1478.8,0,4.900000095367432
,"Sam, 08.12. 19:00",6105.3,5264.2,841.1,0,0,0,0,0,0,0,1529.2,0,4.800000190734863
,"Sam, 08.12. 20:00",6562.9,5723,839.9,0,0,0,0,0,0,0,1670.3,0,3.900000095367432
,"Sam, 08.12. 21:00",5970.7,5338.6,632.1,0,0,0,0,0,0,0,1524.6,0,3.200000047683716
,"Sam, 08.12. 22:00",3849.5,3346.3,503.2,0,0,0,0,0,0,0,1009.2,0,3.099999904632568
,"Sam, 08.12. 23:00",3572.4,3213.1,359.3,0,0,0,0,0,0,0,924.9,0,3.200000047683716
,"Dim, 09.12. 00:00",3464,3211.5,252.5,0,0,0,0,0,0,0,889.7,0,3.099999904632568
,"Dim, 09.12. 01:00",3460.5,3317.3,143.2,0,0,0,0,0,0,0,890.3,0,2.5
,"Dim, 09.12. 02:00",3358.7,3277.8,80.9,0,0,0,0,0,0,0,862,0,2.299999952316284
,"Dim, 09.12. 03:00",3906,3868.2,37.8,0,0,0,0,0,0,0,1028.4,0,1
,"Dim, 09.12. 04:00",3897.6,3822.7,74.9,0,0,0,0,0,0,0,1041.3,0,0.6000000238418579
,"Dim, 09.12. 05:00",6155.3,6074.4,80.9,0,0,0,0,0,0,0,1667.4,0,-0.5
,"Dim, 09.12. 06:00",7877.4,7778.3,99.1,0,0,0,0,0,0,0,2125.4,0,-0.6000000238418579
,"Dim, 09.12. 07:00",8588.8,8354.7,234.1,0,0,0,0,0,0,0,2355.6,0,-0.4000000059604645
,"Dim, 09.12. 08:00",7746.1,7173.5,572.6,0,0,0,0,0,0,0,2168.6,0,0
,"Dim, 09.12. 09:00",8070.9,6944.2,1126.7,0,0,0,0,0,0,0,2296.9,0,0.5
,"Dim, 09.12. 10:00",7853.5,6636.7,1216.8,0,0,0,0,0,0,0,2214.4,0,1.100000023841858
,"Dim, 09.12. 11:00",6564.7,5375,1189.7,0,0,0,0,0,0,0,1707.2,0,4.699999809265137
,"Dim, 09.12. 12:00",5988.4,4916.3,1072.1,0,0,0,0,0,0,0,1496.5,0,6.099999904632568
,"Dim, 09.12. 13:00",5442.2,4593.6,848.6,0,0,0,0,0,0,0,1313.3,0,6.900000095367432
,"Dim, 09.12. 14:00",5575.1,4781.5,793.6,0,0,0,0,0,0,0,1337.5,0,6.900000095367432
,"Dim, 09.12. 15:00",6550.1,5812.6,737.5,0,0,0,0,0,0,0,1657.6,0,4.400000095367432
,"Dim, 09.12. 16:00",6729.8,6030.3,699.5,0,0,0,0,0,0,0,1726.8,0,3.700000047683716
,"Dim, 09.12. 17:00",7017.4,6295.9,721.5,0,0,0,0,0,0,0,1880.2,0,2
,"Dim, 09.12. 18:00",7160,6387.5,772.5,0,0,0,0,0,0,0,1901.5,0,2.299999952316284
,"Dim, 09.12. 19:00",7420,6640.1,779.9,0,0,0,0,0,0,0,2051.8,0,0.6000000238418579
,"Dim, 09.12. 20:00",8102.9,7294.7,808.2,0,0,0,0,0,0,0,2230.9,0,0.5
,"Dim, 09.12. 21:00",7330,6689.4,640.6,0,0,0,0,0,0,0,2018.4,0,0.1000000014901161
,"Dim, 09.12. 22:00",5215.6,4678,537.6,0,0,0,0,0,0,0,1483.6,0,-0.5
,"Dim, 09.12. 23:00",4426.6,4107.2,319.4,0,0,0,0,0,0,0,1279.6,0,-1.5
,"Lun, 10.12. 00:00",4530.1,4292,238.1,0,0,0,0,0,0,0,1286.2,0,-1.100000023841858
,"Lun, 10.12. 01:00",4364.5,4243.6,120.9,0,0,0,0,0,0,0,1240.5,0,-1.600000023841858
,"Lun, 10.12. 02:00",4609.2,4570,39.2,0,0,0,0,0,0,0,1301.1,0,-1.700000047683716
,"Lun, 10.12. 03:00",4081,4045.4,35.6,0,0,0,0,0,0,0,1125,0,-0.800000011920929
,"Lun, 10.12. 04:00",5076.5,4953.5,123,0,0,0,0,0,0,0,1444.1,0,-1.799999952316284
,"Lun, 10.12. 05:00",7175.6,6812.5,363.1,0,0,0,0,0,0,0,2018.4,0,-1.200000047683716
,"Lun, 10.12. 06:00",10284.6,9229.3,1055.3,0,0,0,0,0,0,0,2930.7,0,-0.8999999761581421
,"Lun, 10.12. 07:00",9542.6,8510.1,1032.5,0,0,0,0,0,0,0,2761.6,0,-0.8999999761581421
,"Lun, 10.12. 08:00",8454.2,7563,891.2,0,0,0,0,0,0,0,2461,0,-0.800000011920929
,"Lun, 10.12. 09:00",7151.4,6450.4,701,0,0,0,0,0,0,0,1983.7,0,1
,"Lun, 10.12. 10:00",6833.6,6181.8,651.8,0,0,0,0,0,0,0,1827,0,2.400000095367432
,"Lun, 10.12. 11:00",5773,5211.4,561.6,0,0,0,0,0,0,0,1467.6,0,4.199999809265137
,"Lun, 10.12. 12:00",5571.4,4997.4,574,0,0,0,0,0,0,0,1369,0,5.5
,"Lun, 10.12. 13:00",5582.9,4977.8,605.1,0,0,0,0,0,0,0,1286.8,0,7.699999809265137
,"Lun, 10.12. 14:00",4792.6,4300.9,491.7,0,0,0,0,0,0,0,1113.3,0,7.400000095367432
,"Lun, 10.12. 15:00",5730.8,5211.4,519.4,0,0,0,0,0,0,0,1389.2,0,5.599999904632568
,"Lun, 10.12. 16:00",6452.1,5874.8,577.3,0,0,0,0,0,0,0,1620.7,0,4.300000190734863
,"Lun, 10.12. 17:00",6835.8,6115.3,720.5,0,0,0,0,0,0,0,1751.1,0,3.799999952316284
,"Lun, 10.12. 18:00",6667.7,5908.4,759.3,0,0,0,0,0,0,0,1680.3,0,4.400000095367432
,"Lun, 10.12. 19:00",7871.2,6847.4,1023.8,0,0,0,0,0,0,0,2070.4,0,3
,"Lun, 10.12. 20:00",7886.7,6870.4,1016.3,0,0,0,0,0,0,0,2145.6,0,1.5
,"Lun, 10.12. 21:00",7302.9,6336.2,966.7,0,0,0,0,0,0,0,1925,0,2.5
,"Lun, 10.12. 22:00",4326.3,3770.6,555.7,0,0,0,0,0,0,0,1140.9,0,2.799999952316284
,"Lun, 10.12. 23:00",4127.3,3766.8,360.5,0,0,0,0,0,0,0,1095.5,0,2.099999904632568
,"Mar, 11.12. 00:00",3651.8,3429.3,222.5,0,0,0,0,0,0,0,978.3,0,1.299999952316284
,"Mar, 11.12. 01:00",3573.3,3461.6,111.7,0,0,0,0,0,0,0,967.8,0,0.300000011920929
,"Mar, 11.12. 02:00",3447.5,3411.4,36.1,0,0,0,0,0,0,0,892.5,0,1.600000023841858
,"Mar, 11.12. 03:00",4009,3971.4,37.6,0,0,0,0,0,0,0,1079.3,0,0.1000000014901161
,"Mar, 11.12. 04:00",4473.8,4355.3,118.5,0,0,0,0,0,0,0,1231.6,0,-0.5
,"Mar, 11.12. 05:00",6295.2,5956,339.2,0,0,0,0,0,0,0,1757,0,-0.800000011920929
,"Mar, 11.12. 06:00",9238.1,8221.1,1017,0,0,0,0,0,0,0,2612.7,0,-0.5
,"Mar, 11.12. 07:00",8203.9,7240.5,963.4,0,0,0,0,0,0,0,2330.2,0,0
,"Mar, 11.12. 08:00",7440.3,6583.6,856.7,0,0,0,0,0,0,0,2108.1,0,0.4000000059604645
,"Mar, 11.12. 09:00",6846.8,6123.8,723,0,0,0,0,0,0,0,1875.9,0,1.600000023841858
,"Mar, 11.12. 10:00",6987.4,6302.6,684.8,0,0,0,0,0,0,0,1911.5,0,1.5
,"Mar, 11.12. 11:00",5563.5,4971.1,592.4,0,0,0,0,0,0,0,1388.3,0,5
,"Mar, 11.12. 12:00",5452.9,4824.9,628,0,0,0,0,0,0,0,1301.1,0,6.699999809265137
,"Mar, 11.12. 13:00",4575.7,4043.2,532.5,0,0,0,0,0,0,0,1055.7,0,7.800000190734863
,"Mar, 11.12. 14:00",4829.6,4295.7,533.9,0,0,0,0,0,0,0,1119.2,0,7.599999904632568
,"Mar, 11.12. 15:00",4490.3,4026.7,463.6,0,0,0,0,0,0,0,1045,0,7.199999809265137
,"Mar, 11.12. 16:00",5066.7,4543.3,523.4,0,0,0,0,0,0,0,1205.9,0,6.400000095367432
,"Mar, 11.12. 17:00",6068.2,5354.2,714,0,0,0,0,0,0,0,1502.9,0,5.199999809265137
,"Mar, 11.12. 18:00",5927.8,5199.3,728.5,0,0,0,0,0,0,0,1483.3,0,4.800000190734863
,"Mar, 11.12. 19:00",6726.2,5701.5,1024.7,0,0,0,0,0,0,0,1638.2,0,6.099999904632568
,"Mar, 11.12. 20:00",6899.2,5829.6,1069.6,0,0,0,0,0,0,0,1693.4,0,5.699999809265137
,"Mar, 11.12. 21:00",6487.8,5489.9,997.9,0,0,0,0,0,0,0,1595.4,0,5.400000095367432
,"Mar, 11.12. 22:00",3795.4,3244.8,550.6,0,0,0,0,0,0,0,963,0,4.5
,"Mar, 11.12. 23:00",3421,3080.3,340.7,0,0,0,0,0,0,0,868.1,0,3.900000095367432
,"Mer, 12.12. 00:00",3155.3,2930.5,224.8,0,0,0,0,0,0,0,790,0,3.900000095367432
,"Mer, 12.12. 01:00",3226.9,3108.2,118.7,0,0,0,0,0,0,0,812.4,0,3.099999904632568
,"Mer, 12.12. 02:00",3429.3,3392.2,37.1,0,0,0,0,0,0,0,870.9,0,2.299999952316284
,"Mer, 12.12. 03:00",3432.1,3395,37.1,0,0,0,0,0,0,0,860.5,0,2.700000047683716
,"Mer, 12.12. 04:00",3793.2,3674.7,118.5,0,0,0,0,0,0,0,954.8,0,2.900000095367432
,"Mer, 12.12. 05:00",6193.2,5825.9,367.3,0,0,0,0,0,0,0,1581.9,0,2.5
,"Mer, 12.12. 06:00",8827.3,7809.6,1017.7,0,0,0,0,0,0,0,2321.4,0,2.400000095367432
,"Mer, 12.12. 07:00",7792,6828,964,0,0,0,0,0,0,0,2055,0,3
,"Mer, 12.12. 08:00",7306.2,6422.5,883.7,0,0,0,0,0,0,0,1949.4,0,2.900000095367432
,"Mer, 12.12. 09:00",6733.4,6009.7,723.7,0,0,0,0,0,0,0,1785.6,0,2.900000095367432
,"Mer, 12.12. 10:00",6359.9,5719.8,640.1,0,0,0,0,0,0,0,1676.7,0,3
,"Mer, 12.12. 11:00",6408.7,5785.9,622.8,0,0,0,0,0,0,0,1673.6,0,3.200000047683716
,"Mer, 12.12. 12:00",5898.3,5305.5,592.8,0,0,0,0,0,0,0,1511.9,0,3.900000095367432
,"Mer, 12.12. 13:00",6018.8,5435.3,583.5,0,0,0,0,0,0,0,1535,0,4
,"Mer, 12.12. 14:00",5586.7,5073.7,513,0,0,0,0,0,0,0,1430.9,0,3.799999952316284
,"Mer, 12.12. 15:00",6201.9,5666.8,535.1,0,0,0,0,0,0,0,1596.1,0,3.400000095367432
,"Mer, 12.12. 16:00",6439.6,5872.3,567.3,0,0,0,0,0,0,0,1680.1,0,2.900000095367432
,"Mer, 12.12. 17:00",6658.8,5958.1,700.7,0,0,0,0,0,0,0,1757.1,0,2.700000047683716
,"Mer, 12.12. 18:00",7380.1,6564.9,815.2,0,0,0,0,0,0,0,1966.5,0,2.299999952316284
,"Mer, 12.12. 19:00",7538.9,6543.7,995.2,0,0,0,0,0,0,0,2021.4,0,2.299999952316284
,"Mer, 12.12. 20:00",7764.8,6715.4,1049.4,0,0,0,0,0,0,0,2092.6,0,2
,"Mer, 12.12. 21:00",7895.2,6836.2,1059,0,0,0,0,0,0,0,2124.3,0,1.799999952316284
,"Mer, 12.12. 22:00",4653.4,4085.6,567.8,0,0,0,0,0,0,0,1270.4,0,1.399999976158142
,"Mer, 12.12. 23:00",3675.6,3360.9,314.7,0,0,0,0,0,0,0,989.6,0,1.5
,"Jeu, 13.12. 00:00",4164.6,3921.5,243.1,0,0,0,0,0,0,0,1119.8,0,1.100000023841858
,"Jeu, 13.12. 01:00",3707.8,3597.2,110.6,0,0,0,0,0,0,0,1013.4,0,0
,"Jeu, 13.12. 02:00",3868.9,3831.9,37,0,0,0,0,0,0,0,1029.2,0,0.6000000238418579
,"Jeu, 13.12. 03:00",4200.5,4162.3,38.2,0,0,0,0,0,0,0,1122.9,0,0.300000011920929
,"Jeu, 13.12. 04:00",4903.6,4773.8,129.8,0,0,0,0,0,0,0,1316,0,0.5
,"Jeu, 13.12. 05:00",6721.8,6382.2,339.6,0,0,0,0,0,0,0,1831.7,0,0
,"Jeu, 13.12. 06:00",10674.8,9617.4,1057.4,0,0,0,0,0,0,0,2985.6,0,-0.300000011920929
,"Jeu, 13.12. 07:00",9365,8380.4,984.6,0,0,0,0,0,0,0,2653.6,0,-0.1000000014901161
,"Jeu, 13.12. 08:00",8840.9,7930.3,910.6,0,0,0,0,0,0,0,2521.6,0,0
,"Jeu, 13.12. 09:00",7724.3,7000,724.3,0,0,0,0,0,0,0,2139.9,0,1
,"Jeu, 13.12. 10:00",7103.7,6469.4,634.3,0,0,0,0,0,0,0,1929.8,0,1.700000047683716
,"Jeu, 13.12. 11:00",6625.1,6038.1,587,0,0,0,0,0,0,0,1742,0,2.799999952316284
,"Jeu, 13.12. 12:00",6350.2,5774.8,575.4,0,0,0,0,0,0,0,1653.4,0,3.200000047683716
,"Jeu, 13.12. 13:00",6166.2,5627.2,539,0,0,0,0,0,0,0,1597.5,0,3.299999952316284
,"Jeu, 13.12. 14:00",6745.9,6190.3,555.6,0,0,0,0,0,0,0,1762.5,0,2.900000095367432
,"Jeu, 13.12. 15:00",6370.8,5881,489.8,0,0,0,0,0,0,0,1683.5,0,2.299999952316284
,"Jeu, 13.12. 16:00",6848.3,6313.4,534.9,0,0,0,0,0,0,0,1842.5,0,1.600000023841858
,"Jeu, 13.12. 17:00",7649.6,6934.6,715,0,0,0,0,0,0,0,2076,0,1.399999976158142
,"Jeu, 13.12. 18:00",8428,7604.3,823.7,0,0,0,0,0,0,0,2324.5,0,0.800000011920929
,"Jeu, 13.12. 19:00",8284.4,7338.4,946,0,0,0,0,0,0,0,2349.3,0,-0.2000000029802322
,"Jeu, 13.12. 20:00",8307.9,7320.7,987.2,0,0,0,0,0,0,0,2333.3,0,0.1000000014901161
,"Jeu, 13.12. 21:00",9009,7969.5,1039.5,0,0,0,0,0,0,0,2584.4,0,-1
,"Jeu, 13.12. 22:00",5393.1,4848,545.1,0,0,0,0,0,0,0,1593.4,0,-2.099999904632568
,"Jeu, 13.12. 23:00",4941.2,4603.2,338,0,0,0,0,0,0,0,1459.7,0,-2.5
,"Ven, 14.12. 00:00",4552.6,4322.9,229.7,0,0,0,0,0,0,0,1294.7,0,-1.200000047683716
,"Ven, 14.12. 01:00",4535.6,4416.7,118.9,0,0,0,0,0,0,0,1302.4,0,-2
,"Ven, 14.12. 02:00",4647.4,4608.5,38.9,0,0,0,0,0,0,0,1296.2,0,-1.200000047683716
,"Ven, 14.12. 03:00",5002.3,4964.4,37.9,0,0,0,0,0,0,0,1448.9,0,-2.799999952316284
,"Ven, 14.12. 04:00",5646,5522.4,123.6,0,0,0,0,0,0,0,1645.3,0,-2.799999952316284
,"Ven, 14.12. 05:00",8299.6,7942.2,357.4,0,0,0,0,0,0,0,2425.2,0,-2.900000095367432
,"Ven, 14.12. 06:00",10975.3,10044.7,930.6,0,0,0,0,0,0,0,3303.8,0,-3.5
,"Ven, 14.12. 07:00",11635,10569.1,1065.9,0,0,0,0,0,0,0,3465,0,-2.400000095367432
,"Ven, 14.12. 08:00",9775.6,8908.3,867.3,0,0,0,0,0,0,0,2964.6,0,-2.799999952316284
,"Ven, 14.12. 09:00",9060.5,8350.4,710.1,0,0,0,0,0,0,0,2737.2,0,-2.799999952316284
,"Ven, 14.12. 10:00",8683.3,8042.5,640.8,0,0,0,0,0,0,0,2584.4,0,-2.299999952316284
,"Ven, 14.12. 11:00",8571.2,7917.1,654.1,0,0,0,0,0,0,0,2377,0,0.6000000238418579
,"Ven, 14.12. 12:00",7918.4,7283.4,635,0,0,0,0,0,0,0,2121.2,0,2
,"Ven, 14.12. 13:00",6694.9,6161.3,533.6,0,0,0,0,0,0,0,1737.2,0,3.099999904632568
,"Ven, 14.12. 14:00",6760.4,6251.6,508.8,0,0,0,0,0,0,0,1773,0,2.700000047683716
,"Ven, 14.12. 15:00",7430.7,6935.5,495.2,0,0,0,0,0,0,0,2058.4,0,0.300000011920929
,"Ven, 14.12. 16:00",7651.9,7122,529.9,0,0,0,0,0,0,0,2119.7,0,0.300000011920929
,"Ven, 14.12. 17:00",8866.1,8171.7,694.4,0,0,0,0,0,0,0,2616.4,0,-2.200000047683716
,"Ven, 14.12. 18:00",8621.6,7915.3,706.3,0,0,0,0,0,0,0,2590.5,0,-3
,"Ven, 14.12. 19:00",10046.8,9060.2,986.6,0,0,0,0,0,0,0,3043.7,0,-3.200000047683716
,"Ven, 14.12. 20:00",10578.4,9506.8,1071.6,0,0,0,0,0,0,0,3200.7,0,-3.299999952316284
,"Ven, 14.12. 21:00",9589.9,8620.3,969.6,0,0,0,0,0,0,0,2888.3,0,-3.299999952316284
,"Ven, 14.12. 22:00",6331.9,5780,551.9,0,0,0,0,0,0,0,1999.8,0,-5.199999809265137
,"Ven, 14.12. 23:00",5749.7,5391.3,358.4,0,0,0,0,0,0,0,1759.9,0,-4.099999904632568
,"Sam, 15.12. 00:00",5703.9,5444.9,259,0,0,0,0,0,0,0,1776,0,-5.099999904632568
,"Sam, 15.12. 01:00",5745.9,5597.3,148.6,0,0,0,0,0,0,0,1802.4,0,-5.699999809265137
,"Sam, 15.12. 02:00",5538.2,5456,82.2,0,0,0,0,0,0,0,1747.9,0,-6.199999809265137
,"Sam, 15.12. 03:00",5870.9,5832.6,38.3,0,0,0,0,0,0,0,1823.4,0,-5.699999809265137
,"Sam, 15.12. 04:00",6775,6700.1,74.9,0,0,0,0,0,0,0,2152.4,0,-6.599999904632568
,"Sam, 15.12. 05:00",9445.9,9371,74.9,0,0,0,0,0,0,0,2901.2,0,-5.699999809265137
,"Sam, 15.12. 06:00",12453.7,12357.9,95.8,0,0,0,0,0,0,0,3847.3,0,-6.199999809265137
,"Sam, 15.12. 07:00",12412.8,12190.6,222.2,0,0,0,0,0,0,0,3879,0,-5.900000095367432
,"Sam, 15.12. 08:00",10057.7,9546.3,511.4,0,0,0,0,0,0,0,3199.8,0,-5.800000190734863
,"Sam, 15.12. 09:00",11532.8,10404.4,1128.4,0,0,0,0,0,0,0,3733.6,0,-5.800000190734863
,"Sam, 15.12. 10:00",10548.9,9395.6,1153.3,0,0,0,0,0,0,0,3408,0,-5.5
,"Sam, 15.12. 11:00",9473.1,8309.4,1163.7,0,0,0,0,0,0,0,2866.9,0,-2.400000095367432
,"Sam, 15.12. 12:00",9092,8034.9,1057.1,0,0,0,0,0,0,0,2680.6,0,-1.399999976158142
,"Sam, 15.12. 13:00",9179.5,8261.5,918,0,0,0,0,0,0,0,2631.2,0,-0.6000000238418579
,"Sam, 15.12. 14:00",7958.7,7225.2,733.5,0,0,0,0,0,0,0,2270.8,0,-0.5
,"Sam, 15.12. 15:00",8110.5,7473.8,636.7,0,0,0,0,0,0,0,2311.9,0,-0.699999988079071
,"Sam, 15.12. 16:00",9513.7,8813.7,700,0,0,0,0,0,0,0,2787.6,0,-2
,"Sam, 15.12. 17:00",10523.3,9728.8,794.5,0,0,0,0,0,0,0,3137.3,0,-2.799999952316284
,"Sam, 15.12. 18:00",10783.2,9974,809.2,0,0,0,0,0,0,0,3296.2,0,-4
,"Sam, 15.12. 19:00",11479.4,10599.5,879.9,0,0,0,0,0,0,0,3471,0,-3.599999904632568
,"Sam, 15.12. 20:00",11131.1,10303.2,827.9,0,0,0,0,0,0,0,3281.9,0,-2.799999952316284
,"Sam, 15.12. 21:00",11182.1,10473.1,709,0,0,0,0,0,0,0,3221.9,0,-2.299999952316284
,"Sam, 15.12. 22:00",6113.6,5587.3,526.3,0,0,0,0,0,0,0,1805.9,0,-2.400000095367432
,"Sam, 15.12. 23:00",4783.5,4463.9,319.6,0,0,0,0,0,0,0,1409.6,0,-2.400000095367432
,"Dim, 16.12. 00:00",5179.7,4918.8,260.9,0,0,0,0,0,0,0,1541.5,0,-3
,"Dim, 16.12. 01:00",4647.2,4508.9,138.3,0,0,0,0,0,0,0,1366,0,-2.799999952316284
,"Dim, 16.12. 02:00",4902.4,4816.8,85.6,0,0,0,0,0,0,0,1433.4,0,-2.799999952316284
,"Dim, 16.12. 03:00",5006.3,4968.8,37.5,0,0,0,0,0,0,0,1457.8,0,-2.900000095367432
,"Dim, 16.12. 04:00",5815.6,5727.8,87.8,0,0,0,0,0,0,0,1701,0,-3
,"Dim, 16.12. 05:00",8149.3,8062.9,86.4,0,0,0,0,0,0,0,2339.1,0,-2.799999952316284
,"Dim, 16.12. 06:00",11511.4,11396.6,114.8,0,0,0,0,0,0,0,3275.4,0,-2.700000047683716
,"Dim, 16.12. 07:00",9602.2,9394.5,207.7,0,0,0,0,0,0,0,2777.3,0,-2.599999904632568
,"Dim, 16.12. 08:00",10202.4,9598.3,604.1,0,0,0,0,0,0,0,3019,0,-2.5
,"Dim, 16.12. 09:00",9444.3,8377.3,1067,0,0,0,0,0,0,0,2836.4,0,-2.200000047683716
,"Dim, 16.12. 10:00",9050.1,7932.1,1118,0,0,0,0,0,0,0,2732.4,0,-2.299999952316284
,"Dim, 16.12. 11:00",9334.7,8102.7,1232,0,0,0,0,0,0,0,2777.4,0,-1.5
,"Dim, 16.12. 12:00",8319.6,7264.2,1055.4,0,0,0,0,0,0,0,2406,0,-0.4000000059604645
,"Dim, 16.12. 13:00",8555,7640.7,914.3,0,0,0,0,0,0,0,2434.4,0,-0.1000000014901161
,"Dim, 16.12. 14:00",7940.9,7182.1,758.8,0,0,0,0,0,0,0,2276,0,-0.6000000238418579
,"Dim, 16.12. 15:00",8381.2,7701.2,680,0,0,0,0,0,0,0,2433,0,-1.399999976158142
,"Dim, 16.12. 16:00",9199.4,8516.4,683,0,0,0,0,0,0,0,2744.3,0,-2.700000047683716
,"Dim, 16.12. 17:00",9694.8,8955.3,739.5,0,0,0,0,0,0,0,2950.7,0,-3.599999904632568
,"Dim, 16.12. 18:00",10452.2,9644,808.2,0,0,0,0,0,0,0,3268.2,0,-4.900000095367432
,"Dim, 16.12. 19:00",10925.8,10057,868.8,0,0,0,0,0,0,0,3398.6,0,-4.699999809265137
,"Dim, 16.12. 20:00",11335.2,10490.7,844.5,0,0,0,0,0,0,0,3563.4,0,-5.400000095367432
,"Dim, 16.12. 21:00",10404.1,9712.7,691.4,0,0,0,0,0,0,0,3202.2,0,-4.900000095367432
,"Dim, 16.12. 22:00",6385.5,5855.4,530.1,0,0,0,0,0,0,0,1973.8,0,-4.300000190734863
,"Dim, 16.12. 23:00",5120.8,4803.3,317.5,0,0,0,0,0,0,0,1564.1,0,-3.900000095367432
,"Lun, 17.12. 00:00",5228.6,4998.4,230.2,0,0,0,0,0,0,0,1581.6,0,-3.799999952316284
,"Lun, 17.12. 01:00",5483.4,5353.2,130.2,0,0,0,0,0,0,0,1645.8,0,-3.799999952316284
,"Lun, 17.12. 02:00",5416.9,5377.6,39.3,0,0,0,0,0,0,0,1612.8,0,-3.799999952316284
,"Lun, 17.12. 03:00",5141.6,5105.5,36.1,0,0,0,0,0,0,0,1531.8,0,-4
,"Lun, 17.12. 04:00",5898.5,5778.5,120,0,0,0,0,0,0,0,1762.6,0,-3.799999952316284
,"Lun, 17.12. 05:00",8763.6,8416.1,347.5,0,0,0,0,0,0,0,2616,0,-3.799999952316284
,"Lun, 17.12. 06:00",12765.3,11763.7,1001.6,0,0,0,0,0,0,0,3868.2,0,-3.900000095367432
,"Lun, 17.12. 07:00",11987,10989.9,997.1,0,0,0,0,0,0,0,3680.9,0,-3.799999952316284
,"Lun, 17.12. 08:00",11080.6,10176.4,904.2,0,0,0,0,0,0,0,3426.1,0,-3.700000047683716
,"Lun, 17.12. 09:00",10600.3,9830.6,769.7,0,0,0,0,0,0,0,3245.7,0,-3.400000095367432
,"Lun, 17.12. 10:00",9845,9170.5,674.5,0,0,0,0,0,0,0,2962.4,0,-2.799999952316284
,"Lun, 17.12. 11:00",9678.9,9042.6,636.3,0,0,0,0,0,0,0,2898.1,0,-2.700000047683716
,"Lun, 17.12. 12:00",9269.5,8645.3,624.2,0,0,0,0,0,0,0,2735.5,0,-2.099999904632568
,"Lun, 17.12. 13:00",8703.1,8145.8,557.3,0,0,0,0,0,0,0,2585.8,0,-2.5
,"Lun, 17.12. 14:00",8285.9,7771.1,514.8,0,0,0,0,0,0,0,2421,0,-1.799999952316284
,"Lun, 17.12. 15:00",8910.3,8394,516.3,0,0,0,0,0,0,0,2643.8,0,-2.599999904632568
,"Lun, 17.12. 16:00",9712.4,9132.2,580.2,0,0,0,0,0,0,0,2908.3,0,-3
,"Lun, 17.12. 17:00",10441.2,9710.3,730.9,0,0,0,0,0,0,0,3234.4,0,-4.400000095367432
,"Lun, 17.12. 18:00",10992.8,10191.2,801.6,0,0,0,0,0,0,0,3490,0,-5.5
,"Lun, 17.12. 19:00",12447.2,11358.2,1089,0,0,0,0,0,0,0,3982,0,-5.800000190734863
,"Lun, 17.12. 20:00",11525.2,10493.5,1031.7,0,0,0,0,0,0,0,3724.3,0,-6.400000095367432
,"Lun, 17.12. 21:00",10466.5,9535.8,930.7,0,0,0,0,0,0,0,3385.4,0,-6.599999904632568
,"Lun, 17.12. 22:00",7124.4,6532.5,591.9,0,0,0,0,0,0,0,2275,0,-5.800000190734863
,"Lun, 17.12. 23:00",5878.8,5540,338.8,0,0,0,0,0,0,0,1858.1,0,-5.599999904632568
,"Mar, 18.12. 00:00",5514.3,5286.4,227.9,0,0,0,0,0,0,0,1728.1,0,-5.400000095367432
,"Mar, 18.12. 01:00",5338.2,5219,119.2,0,0,0,0,0,0,0,1657,0,-5.300000190734863
,"Mar, 18.12. 02:00",5268.3,5231.2,37.1,0,0,0,0,0,0,0,1606.4,0,-4.800000190734863
,"Mar, 18.12. 03:00",5061,5026.2,34.8,0,0,0,0,0,0,0,1535.8,0,-4.699999809265137
,"Mar, 18.12. 04:00",5667.3,5554.2,113.1,0,0,0,0,0,0,0,1720.4,0,-4.5
