Country,ISO3 Code,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Switzerland,CHE,2024-01-15 09:00:00,2024-01-15 10:00:00,103.9
Switzerland,CHE,2024-01-15 10:00:00,2024-01-15 11:00:00,100.33
Switzerland,CHE,2024-01-15 11:00:00,2024-01-15 12:00:00,98.06
Switzerland,CHE,2024-01-15 12:00:00,2024-01-15 13:00:00,98.48
Switzerland,CHE,2024-01-15 13:00:00,2024-01-15 14:00:00,99.71
Switzerland,CHE,2024-01-15 14:00:00,2024-01-15 15:00:00,99.98
Switzerland,CHE,2024-01-15 15:00:00,2024-01-15 16:00:00,102.52
Switzerland,CHE,2024-01-15 16:00:00,2024-01-15 17:00:00,112.07
Switzerland,CHE,2024-01-15 17:00:00,2024-01-15 18:00:00,118.65
Switzerland,CHE,2024-01-15 18:00:00,2024-01-15 19:00:00,112.87
Switzerland,CHE,2024-01-15 19:00:00,2024-01-15 20:00:00,103.95
Switzerland,CHE,2024-01-15 20:00:00,2024-01-15 21:00:00,98.0
Switzerland,CHE,2024-01-15 21:00:00,2024-01-15 22:00:00,95.65
Switzerland,CHE,2024-01-15 22:00:00,2024-01-15 23:00:00,92.21
Switzerland,CHE,2024-01-15 23:00:00,2024-01-16 00:00:00,88.86
Switzerland,CHE,2024-01-16 00:00:00,2024-01-16 01:00:00,89.41
Switzerland,CHE,2024-01-16 01:00:00,2024-01-16 02:00:00,88.04
Switzerland,CHE,2024-01-16 02:00:00,2024-01-16 03:00:00,88.41
Switzerland,CHE,2024-01-16 03:00:00,2024-01-16 04:00:00,88.47
Switzerland,CHE,2024-01-16 04:00:00,2024-01-16 05:00:00,89.4
Switzerland,CHE,2024-01-16 05:00:00,2024-01-16 06:00:00,96.33
Switzerland,CHE,2024-01-16 06:00:00,2024-01-16 07:00:00,111.09
Switzerland,CHE,2024-01-16 07:00:00,2024-01-16 08:00:00,134.33
Switzerland,CHE,2024-01-16 08:00:00,2024-01-16 09:00:00,127.05
Switzerland,CHE,2024-01-16 09:00:00,2024-01-16 10:00:00,116.72
Switzerland,CHE,2024-01-16 10:00:00,2024-01-16 11:00:00,107.84
Switzerland,CHE,2024-01-16 11:00:00,2024-01-16 12:00:00,99.12
Switzerland,CHE,2024-01-16 12:00:00,2024-01-16 13:00:00,98.59
Switzerland,CHE,2024-01-16 13:00:00,2024-01-16 14:00:00,100.75
Switzerland,CHE,2024-01-16 14:00:00,2024-01-16 15:00:00,111.83
Switzerland,CHE,2024-01-16 15:00:00,2024-01-16 16:00:00,117.23
Switzerland,CHE,2024-01-16 16:00:00,2024-01-16 17:00:00,134.35
Switzerland,CHE,2024-01-16 17:00:00,2024-01-16 18:00:00,131.96
Switzerland,CHE,2024-01-16 18:00:00,2024-01-16 19:00:00,122.04
Switzerland,CHE,2024-01-16 19:00:00,2024-01-16 20:00:00,106.55
Switzerland,CHE,2024-01-16 20:00:00,2024-01-16 21:00:00,96.35
Switzerland,CHE,2024-01-16 21:00:00,2024-01-16 22:00:00,96.38
Switzerland,CHE,2024-01-16 22:00:00,2024-01-16 23:00:00,92.07
Switzerland,CHE,2024-01-16 23:00:00,2024-01-17 00:00:00,87.86
Switzerland,CHE,2024-01-17 00:00:00,2024-01-17 01:00:00,85.9
Switzerland,CHE,2024-01-17 01:00:00,2024-01-17 02:00:00,83.05
Switzerland,CHE,2024-01-17 02:00:00,2024-01-17 03:00:00,82.92
Switzerland,CHE,2024-01-17 03:00:00,2024-01-17 04:00:00,82.95
Switzerland,CHE,2024-01-17 04:00:00,2024-01-17 05:00:00,87.76
Switzerland,CHE,2024-01-17 05:00:00,2024-01-17 06:00:00,92.93
Switzerland,CHE,2024-01-17 06:00:00,2024-01-17 07:00:00,108.02
Switzerland,CHE,2024-01-17 07:00:00,2024-01-17 08:00:00,114.22
Switzerland,CHE,2024-01-17 08:00:00,2024-01-17 09:00:00,112.65
Switzerland,CHE,2024-01-17 09:00:00,2024-01-17 10:00:00,111.42
Switzerland,CHE,2024-01-17 10:00:00,2024-01-17 11:00:00,110.16
Switzerland,CHE,2024-01-17 11:00:00,2024-01-17 12:00:00,107.24
Switzerland,CHE,2024-01-17 12:00:00,2024-01-17 13:00:00,106.36
Switzerland,CHE,2024-01-17 13:00:00,2024-01-17 14:00:00,107.7
Switzerland,CHE,2024-01-17 14:00:00,2024-01-17 15:00:00,112.58
Switzerland,CHE,2024-01-17 15:00:00,2024-01-17 16:00:00,115.99
Switzerland,CHE,2024-01-17 16:00:00,2024-01-17 17:00:00,128.12
Switzerland,CHE,2024-01-17 17:00:00,2024-01-17 18:00:00,122.83
Switzerland,CHE,2024-01-17 18:00:00,2024-01-17 19:00:00,111.94
Switzerland,CHE,2024-01-17 19:00:00,2024-01-17 20:00:00,103.47
Switzerland,CHE,2024-01-17 20:00:00,2024-01-17 21:00:00,93.48
Switzerland,CHE,2024-01-17 21:00:00,2024-01-17 22:00:00,91.95
Switzerland,CHE,2024-01-17 22:00:00,2024-01-17 23:00:00,88.18
Switzerland,CHE,2024-01-17 23:00:00,2024-01-18 00:00:00,81.2
Switzerland,CHE,2024-01-18 00:00:00,2024-01-18 01:00:00,77.47
Switzerland,CHE,2024-01-18 01:00:00,2024-01-18 02:00:00,76.23
Switzerland,CHE,2024-01-18 02:00:00,2024-01-18 03:00:00,75.92
Switzerland,CHE,2024-01-18 03:00:00,2024-01-18 04:00:00,76.19
Switzerland,CHE,2024-01-18 04:00:00,2024-01-18 05:00:00,80.7
Switzerland,CHE,2024-01-18 05:00:00,2024-01-18 06:00:00,90.49
Switzerland,CHE,2024-01-18 06:00:00,2024-01-18 07:00:00,105.36
Switzerland,CHE,2024-01-18 07:00:00,2024-01-18 08:00:00,114.93
Switzerland,CHE,2024-01-18 08:00:00,2024-01-18 09:00:00,113.5
Switzerland,CHE,2024-01-18 09:00:00,2024-01-18 10:00:00,104.52
Switzerland,CHE,2024-01-18 10:00:00,2024-01-18 11:00:00,100.83
Switzerland,CHE,2024-01-18 11:00:00,2024-01-18 12:00:00,94.46
Switzerland,CHE,2024-01-18 12:00:00,2024-01-18 13:00:00,93.47
Switzerland,CHE,2024-01-18 13:00:00,2024-01-18 14:00:00,93.46
Switzerland,CHE,2024-01-18 14:00:00,2024-01-18 15:00:00,94.47
Switzerland,CHE,2024-01-18 15:00:00,2024-01-18 16:00:00,97.37
Switzerland,CHE,2024-01-18 16:00:00,2024-01-18 17:00:00,106.19
Switzerland,CHE,2024-01-18 17:00:00,2024-01-18 18:00:00,105.77
Switzerland,CHE,2024-01-18 18:00:00,2024-01-18 19:00:00,99.28
Switzerland,CHE,2024-01-18 19:00:00,2024-01-18 20:00:00,91.77
Switzerland,CHE,2024-01-18 20:00:00,2024-01-18 21:00:00,90.15
Switzerland,CHE,2024-01-18 21:00:00,2024-01-18 22:00:00,88.17
Switzerland,CHE,2024-01-18 22:00:00,2024-01-18 23:00:00,83.94
Switzerland,CHE,2024-01-18 23:00:00,2024-01-19 00:00:00,81.3
Switzerland,CHE,2024-01-19 00:00:00,2024-01-19 01:00:00,80.0
Switzerland,CHE,2024-01-19 01:00:00,2024-01-19 02:00:00,79.34
Switzerland,CHE,2024-01-19 02:00:00,2024-01-19 03:00:00,79.1
Switzerland,CHE,2024-01-19 03:00:00,2024-01-19 04:00:00,78.76
Switzerland,CHE,2024-01-19 04:00:00,2024-01-19 05:00:00,81.09
Switzerland,CHE,2024-01-19 05:00:00,2024-01-19 06:00:00,86.0
Switzerland,CHE,2024-01-19 06:00:00,2024-01-19 07:00:00,96.14
Switzerland,CHE,2024-01-19 07:00:00,2024-01-19 08:00:00,105.15
Switzerland,CHE,2024-01-19 08:00:00,2024-01-19 09:00:00,106.0
Switzerland,CHE,2024-01-19 09:00:00,2024-01-19 10:00:00,94.11
Switzerland,CHE,2024-01-19 10:00:00,2024-01-19 11:00:00,89.26
Switzerland,CHE,2024-01-19 11:00:00,2024-01-19 12:00:00,84.82
Switzerland,CHE,2024-01-19 12:00:00,2024-01-19 13:00:00,85.24
Switzerland,CHE,2024-01-19 13:00:00,2024-01-19 14:00:00,87.56
Switzerland,CHE,2024-01-19 14:00:00,2024-01-19 15:00:00,87.88
Switzerland,CHE,2024-01-19 15:00:00,2024-01-19 16:00:00,91.91
Switzerland,CHE,2024-01-19 16:00:00,2024-01-19 17:00:00,93.96
Switzerland,CHE,2024-01-19 17:00:00,2024-01-19 18:00:00,98.02
Switzerland,CHE,2024-01-19 18:00:00,2024-01-19 19:00:00,93.48
Switzerland,CHE,2024-01-19 19:00:00,2024-01-19 20:00:00,89.7
Switzerland,CHE,2024-01-19 20:00:00,2024-01-19 21:00:00,85.98
Switzerland,CHE,2024-01-19 21:00:00,2024-01-19 22:00:00,88.39
Switzerland,CHE,2024-01-19 22:00:00,2024-01-19 23:00:00,84.27
Switzerland,CHE,2024-01-19 23:00:00,2024-01-20 00:00:00,78.97
Switzerland,CHE,2024-01-20 00:00:00,2024-01-20 01:00:00,78.97
Switzerland,CHE,2024-01-20 01:00:00,2024-01-20 02:00:00,79.08
Switzerland,CHE,2024-01-20 02:00:00,2024-01-20 03:00:00,78.06
Switzerland,CHE,2024-01-20 03:00:00,2024-01-20 04:00:00,78.05
Switzerland,CHE,2024-01-20 04:00:00,2024-01-20 05:00:00,79.06
Switzerland,CHE,2024-01-20 05:00:00,2024-01-20 06:00:00,78.95
Switzerland,CHE,2024-01-20 06:00:00,2024-01-20 07:00:00,79.04
Switzerland,CHE,2024-01-20 07:00:00,2024-01-20 08:00:00,83.43
Switzerland,CHE,2024-01-20 08:00:00,2024-01-20 09:00:00,86.57
Switzerland,CHE,2024-01-20 09:00:00,2024-01-20 10:00:00,84.44
Switzerland,CHE,2024-01-20 10:00:00,2024-01-20 11:00:00,78.96
Switzerland,CHE,2024-01-20 11:00:00,2024-01-20 12:00:00,75.04
Switzerland,CHE,2024-01-20 12:00:00,2024-01-20 13:00:00,72.59
Switzerland,CHE,2024-01-20 13:00:00,2024-01-20 14:00:00,74.35
Switzerland,CHE,2024-01-20 14:00:00,2024-01-20 15:00:00,79.03
Switzerland,CHE,2024-01-20 15:00:00,2024-01-20 16:00:00,84.09
Switzerland,CHE,2024-01-20 16:00:00,2024-01-20 17:00:00,89.21
Switzerland,CHE,2024-01-20 17:00:00,2024-01-20 18:00:00,92.29
Switzerland,CHE,2024-01-20 18:00:00,2024-01-20 19:00:00,89.06
Switzerland,CHE,2024-01-20 19:00:00,2024-01-20 20:00:00,85.78
Switzerland,CHE,2024-01-20 20:00:00,2024-01-20 21:00:00,80.84
Switzerland,CHE,2024-01-20 21:00:00,2024-01-20 22:00:00,81.26
Switzerland,CHE,2024-01-20 22:00:00,2024-01-20 23:00:00,77.96
Switzerland,CHE,2024-01-20 23:00:00,2024-01-21 00:00:00,74.99
Switzerland,CHE,2024-01-21 00:00:00,2024-01-21 01:00:00,74.94
Switzerland,CHE,2024-01-21 01:00:00,2024-01-21 02:00:00,73.45
Switzerland,CHE,2024-01-21 02:00:00,2024-01-21 03:00:00,73.67
Switzerland,CHE,2024-01-21 03:00:00,2024-01-21 04:00:00,74.36
Switzerland,CHE,2024-01-21 04:00:00,2024-01-21 05:00:00,74.39
Switzerland,CHE,2024-01-21 05:00:00,2024-01-21 06:00:00,75.97
Switzerland,CHE,2024-01-21 06:00:00,2024-01-21 07:00:00,74.74
Switzerland,CHE,2024-01-21 07:00:00,2024-01-21 08:00:00,74.41
Switzerland,CHE,2024-01-21 08:00:00,2024-01-21 09:00:00,74.39
Switzerland,CHE,2024-01-21 09:00:00,2024-01-21 10:00:00,74.36
Switzerland,CHE,2024-01-21 10:00:00,2024-01-21 11:00:00,73.06
Switzerland,CHE,2024-01-21 11:00:00,2024-01-21 12:00:00,69.28
Switzerland,CHE,2024-01-21 12:00:00,2024-01-21 13:00:00,69.22
Switzerland,CHE,2024-01-21 13:00:00,2024-01-21 14:00:00,73.11
Switzerland,CHE,2024-01-21 14:00:00,2024-01-21 15:00:00,74.33
Switzerland,CHE,2024-01-21 15:00:00,2024-01-21 16:00:00,75.8
Switzerland,CHE,2024-01-21 16:00:00,2024-01-21 17:00:00,78.62
Switzerland,CHE,2024-01-21 17:00:00,2024-01-21 18:00:00,78.66
Switzerland,CHE,2024-01-21 18:00:00,2024-01-21 19:00:00,78.53
Switzerland,CHE,2024-01-21 19:00:00,2024-01-21 20:00:00,78.2
Switzerland,CHE,2024-01-21 20:00:00,2024-01-21 21:00:00,76.54
Switzerland,CHE,2024-01-21 21:00:00,2024-01-21 22:00:00,77.4
Switzerland,CHE,2024-01-21 22:00:00,2024-01-21 23:00:00,76.36
Switzerland,CHE,2024-01-21 23:00:00,2024-01-22 00:00:00,73.17
Switzerland,CHE,2024-01-22 00:00:00,2024-01-22 01:00:00,74.31
Switzerland,CHE,2024-01-22 01:00:00,2024-01-22 02:00:00,74.35
Switzerland,CHE,2024-01-22 02:00:00,2024-01-22 03:00:00,74.06
Switzerland,CHE,2024-01-22 03:00:00,2024-01-22 04:00:00,72.04
Switzerland,CHE,2024-01-22 04:00:00,2024-01-22 05:00:00,74.08
Switzerland,CHE,2024-01-22 05:00:00,2024-01-22 06:00:00,77.65
Switzerland,CHE,2024-01-22 06:00:00,2024-01-22 07:00:00,81.0
Switzerland,CHE,2024-01-22 07:00:00,2024-01-22 08:00:00,81.75
Switzerland,CHE,2024-01-22 08:00:00,2024-01-22 09:00:00,79.89
Switzerland,CHE,2024-01-22 09:00:00,2024-01-22 10:00:00,80.52
Switzerland,CHE,2024-01-22 10:00:00,2024-01-22 11:00:00,82.88
Switzerland,CHE,2024-01-22 11:00:00,2024-01-22 12:00:00,82.95
Switzerland,CHE,2024-01-22 12:00:00,2024-01-22 13:00:00,82.92
Switzerland,CHE,2024-01-22 13:00:00,2024-01-22 14:00:00,82.3
Switzerland,CHE,2024-01-22 14:00:00,2024-01-22 15:00:00,82.37
Switzerland,CHE,2024-01-22 15:00:00,2024-01-22 16:00:00,82.26
Switzerland,CHE,2024-01-22 16:00:00,2024-01-22 17:00:00,84.53
Switzerland,CHE,2024-01-22 17:00:00,2024-01-22 18:00:00,84.37
Switzerland,CHE,2024-01-22 18:00:00,2024-01-22 19:00:00,82.62
Switzerland,CHE,2024-01-22 19:00:00,2024-01-22 20:00:00,78.84
Switzerland,CHE,2024-01-22 20:00:00,2024-01-22 21:00:00,77.55
Switzerland,CHE,2024-01-22 21:00:00,2024-01-22 22:00:00,77.86
Switzerland,CHE,2024-01-22 22:00:00,2024-01-22 23:00:00,74.38
Switzerland,CHE,2024-01-22 23:00:00,2024-01-23 00:00:00,71.06
Switzerland,CHE,2024-01-23 00:00:00,2024-01-23 01:00:00,72.71
Switzerland,CHE,2024-01-23 01:00:00,2024-01-23 02:00:00,72.7
Switzerland,CHE,2024-01-23 02:00:00,2024-01-23 03:00:00,71.63
Switzerland,CHE,2024-01-23 03:00:00,2024-01-23 04:00:00,71.64
Switzerland,CHE,2024-01-23 04:00:00,2024-01-23 05:00:00,71.6
Switzerland,CHE,2024-01-23 05:00:00,2024-01-23 06:00:00,75.94
Switzerland,CHE,2024-01-23 06:00:00,2024-01-23 07:00:00,79.87
Switzerland,CHE,2024-01-23 07:00:00,2024-01-23 08:00:00,82.97
Switzerland,CHE,2024-01-23 08:00:00,2024-01-23 09:00:00,82.51
Switzerland,CHE,2024-01-23 09:00:00,2024-01-23 10:00:00,79.03
Switzerland,CHE,2024-01-23 10:00:00,2024-01-23 11:00:00,76.83
Switzerland,CHE,2024-01-23 11:00:00,2024-01-23 12:00:00,76.25
Switzerland,CHE,2024-01-23 12:00:00,2024-01-23 13:00:00,76.83
Switzerland,CHE,2024-01-23 13:00:00,2024-01-23 14:00:00,75.92
Switzerland,CHE,2024-01-23 14:00:00,2024-01-23 15:00:00,77.07
Switzerland,CHE,2024-01-23 15:00:00,2024-01-23 16:00:00,77.99
Switzerland,CHE,2024-01-23 16:00:00,2024-01-23 17:00:00,80.63
Switzerland,CHE,2024-01-23 17:00:00,2024-01-23 18:00:00,80.22
Switzerland,CHE,2024-01-23 18:00:00,2024-01-23 19:00:00,77.52
Switzerland,CHE,2024-01-23 19:00:00,2024-01-23 20:00:00,77.02
Switzerland,CHE,2024-01-23 20:00:00,2024-01-23 21:00:00,75.22
Switzerland,CHE,2024-01-23 21:00:00,2024-01-23 22:00:00,75.23
Switzerland,CHE,2024-01-23 22:00:00,2024-01-23 23:00:00,70.01
Switzerland,CHE,2024-01-23 23:00:00,2024-01-24 00:00:00,75.62
Switzerland,CHE,2024-01-24 00:00:00,2024-01-24 01:00:00,72.06
Switzerland,CHE,2024-01-24 01:00:00,2024-01-24 02:00:00,69.39
Switzerland,CHE,2024-01-24 02:00:00,2024-01-24 03:00:00,70.08
Switzerland,CHE,2024-01-24 03:00:00,2024-01-24 04:00:00,68.99
Switzerland,CHE,2024-01-24 04:00:00,2024-01-24 05:00:00,72.05
Switzerland,CHE,2024-01-24 05:00:00,2024-01-24 06:00:00,78.06
Switzerland,CHE,2024-01-24 06:00:00,2024-01-24 07:00:00,82.75
Switzerland,CHE,2024-01-24 07:00:00,2024-01-24 08:00:00,81.9
Switzerland,CHE,2024-01-24 08:00:00,2024-01-24 09:00:00,81.48
Switzerland,CHE,2024-01-24 09:00:00,2024-01-24 10:00:00,78.13
Switzerland,CHE,2024-01-24 10:00:00,2024-01-24 11:00:00,76.97
Switzerland,CHE,2024-01-24 11:00:00,2024-01-24 12:00:00,79.64
Switzerland,CHE,2024-01-24 12:00:00,2024-01-24 13:00:00,79.9
Switzerland,CHE,2024-01-24 13:00:00,2024-01-24 14:00:00,79.23
Switzerland,CHE,2024-01-24 14:00:00,2024-01-24 15:00:00,79.37
Switzerland,CHE,2024-01-24 15:00:00,2024-01-24 16:00:00,81.01
Switzerland,CHE,2024-01-24 16:00:00,2024-01-24 17:00:00,82.93
Switzerland,CHE,2024-01-24 17:00:00,2024-01-24 18:00:00,86.48
Switzerland,CHE,2024-01-24 18:00:00,2024-01-24 19:00:00,84.91
Switzerland,CHE,2024-01-24 19:00:00,2024-01-24 20:00:00,77.94
Switzerland,CHE,2024-01-24 20:00:00,2024-01-24 21:00:00,76.01
Switzerland,CHE,2024-01-24 21:00:00,2024-01-24 22:00:00,76.01
Switzerland,CHE,2024-01-24 22:00:00,2024-01-24 23:00:00,75.6
Switzerland,CHE,2024-01-24 23:00:00,2024-01-25 00:00:00,72.07
Switzerland,CHE,2024-01-25 00:00:00,2024-01-25 01:00:00,72.17
Switzerland,CHE,2024-01-25 01:00:00,2024-01-25 02:00:00,69.01
Switzerland,CHE,2024-01-25 02:00:00,2024-01-25 03:00:00,68.62
Switzerland,CHE,2024-01-25 03:00:00,2024-01-25 04:00:00,69.76
Switzerland,CHE,2024-01-25 04:00:00,2024-01-25 05:00:00,76.04
Switzerland,CHE,2024-01-25 05:00:00,2024-01-25 06:00:00,77.52
Switzerland,CHE,2024-01-25 06:00:00,2024-01-25 07:00:00,85.51
Switzerland,CHE,2024-01-25 07:00:00,2024-01-25 08:00:00,87.95
Switzerland,CHE,2024-01-25 08:00:00,2024-01-25 09:00:00,87.87
Switzerland,CHE,2024-01-25 09:00:00,2024-01-25 10:00:00,84.48
Switzerland,CHE,2024-01-25 10:00:00,2024-01-25 11:00:00,82.57
Switzerland,CHE,2024-01-25 11:00:00,2024-01-25 12:00:00,80.7
Switzerland,CHE,2024-01-25 12:00:00,2024-01-25 13:00:00,82.01
Switzerland,CHE,2024-01-25 13:00:00,2024-01-25 14:00:00,83.83
Switzerland,CHE,2024-01-25 14:00:00,2024-01-25 15:00:00,88.14
Switzerland,CHE,2024-01-25 15:00:00,2024-01-25 16:00:00,95.0
Switzerland,CHE,2024-01-25 16:00:00,2024-01-25 17:00:00,103.37
Switzerland,CHE,2024-01-25 17:00:00,2024-01-25 18:00:00,103.39
Switzerland,CHE,2024-01-25 18:00:00,2024-01-25 19:00:00,96.85
Switzerland,CHE,2024-01-25 19:00:00,2024-01-25 20:00:00,87.23
Switzerland,CHE,2024-01-25 20:00:00,2024-01-25 21:00:00,80.45
Switzerland,CHE,2024-01-25 21:00:00,2024-01-25 22:00:00,78.63
Switzerland,CHE,2024-01-25 22:00:00,2024-01-25 23:00:00,76.06
Switzerland,CHE,2024-01-25 23:00:00,2024-01-26 00:00:00,70.11
Switzerland,CHE,2024-01-26 00:00:00,2024-01-26 01:00:00,67.97
Switzerland,CHE,2024-01-26 01:00:00,2024-01-26 02:00:00,69.56
Switzerland,CHE,2024-01-26 02:00:00,2024-01-26 03:00:00,69.9
Switzerland,CHE,2024-01-26 03:00:00,2024-01-26 04:00:00,69.23
Switzerland,CHE,2024-01-26 04:00:00,2024-01-26 05:00:00,70.05
Switzerland,CHE,2024-01-26 05:00:00,2024-01-26 06:00:00,79.19
Switzerland,CHE,2024-01-26 06:00:00,2024-01-26 07:00:00,82.16
Switzerland,CHE,2024-01-26 07:00:00,2024-01-26 08:00:00,84.71
Switzerland,CHE,2024-01-26 08:00:00,2024-01-26 09:00:00,82.53
Switzerland,CHE,2024-01-26 09:00:00,2024-01-26 10:00:00,80.53
Switzerland,CHE,2024-01-26 10:00:00,2024-01-26 11:00:00,78.02
Switzerland,CHE,2024-01-26 11:00:00,2024-01-26 12:00:00,80.35
Switzerland,CHE,2024-01-26 12:00:00,2024-01-26 13:00:00,80.06
Switzerland,CHE,2024-01-26 13:00:00,2024-01-26 14:00:00,79.04
Switzerland,CHE,2024-01-26 14:00:00,2024-01-26 15:00:00,79.08
Switzerland,CHE,2024-01-26 15:00:00,2024-01-26 16:00:00,78.95
Switzerland,CHE,2024-01-26 16:00:00,2024-01-26 17:00:00,81.19
Switzerland,CHE,2024-01-26 17:00:00,2024-01-26 18:00:00,87.38
Switzerland,CHE,2024-01-26 18:00:00,2024-01-26 19:00:00,88.73
Switzerland,CHE,2024-01-26 19:00:00,2024-01-26 20:00:00,84.37
Switzerland,CHE,2024-01-26 20:00:00,2024-01-26 21:00:00,81.07
Switzerland,CHE,2024-01-26 21:00:00,2024-01-26 22:00:00,78.35
Switzerland,CHE,2024-01-26 22:00:00,2024-01-26 23:00:00,72.14
Switzerland,CHE,2024-01-26 23:00:00,2024-01-27 00:00:00,65.28
Switzerland,CHE,2024-01-27 00:00:00,2024-01-27 01:00:00,65.03
Switzerland,CHE,2024-01-27 01:00:00,2024-01-27 02:00:00,64.9
Switzerland,CHE,2024-01-27 02:00:00,2024-01-27 03:00:00,65.57
Switzerland,CHE,2024-01-27 03:00:00,2024-01-27 04:00:00,65.66
Switzerland,CHE,2024-01-27 04:00:00,2024-01-27 05:00:00,63.56
Switzerland,CHE,2024-01-27 05:00:00,2024-01-27 06:00:00,61.01
Switzerland,CHE,2024-01-27 06:00:00,2024-01-27 07:00:00,65.34
Switzerland,CHE,2024-01-27 07:00:00,2024-01-27 08:00:00,72.38
Switzerland,CHE,2024-01-27 08:00:00,2024-01-27 09:00:00,70.25
Switzerland,CHE,2024-01-27 09:00:00,2024-01-27 10:00:00,66.32
Switzerland,CHE,2024-01-27 10:00:00,2024-01-27 11:00:00,62.52
Switzerland,CHE,2024-01-27 11:00:00,2024-01-27 12:00:00,63.04
Switzerland,CHE,2024-01-27 12:00:00,2024-01-27 13:00:00,54.38
Switzerland,CHE,2024-01-27 13:00:00,2024-01-27 14:00:00,58.37
Switzerland,CHE,2024-01-27 14:00:00,2024-01-27 15:00:00,68.38
Switzerland,CHE,2024-01-27 15:00:00,2024-01-27 16:00:00,77.62
Switzerland,CHE,2024-01-27 16:00:00,2024-01-27 17:00:00,83.15
Switzerland,CHE,2024-01-27 17:00:00,2024-01-27 18:00:00,90.35
Switzerland,CHE,2024-01-27 18:00:00,2024-01-27 19:00:00,87.32
Switzerland,CHE,2024-01-27 19:00:00,2024-01-27 20:00:00,82.87
Switzerland,CHE,2024-01-27 20:00:00,2024-01-27 21:00:00,78.46
Switzerland,CHE,2024-01-27 21:00:00,2024-01-27 22:00:00,77.03
Switzerland,CHE,2024-01-27 22:00:00,2024-01-27 23:00:00,74.11
Switzerland,CHE,2024-01-27 23:00:00,2024-01-28 00:00:00,73.31
Switzerland,CHE,2024-01-28 00:00:00,2024-01-28 01:00:00,69.04
Switzerland,CHE,2024-01-28 01:00:00,2024-01-28 02:00:00,66.31
Switzerland,CHE,2024-01-28 02:00:00,2024-01-28 03:00:00,63.16
Switzerland,CHE,2024-01-28 03:00:00,2024-01-28 04:00:00,61.92
Switzerland,CHE,2024-01-28 04:00:00,2024-01-28 05:00:00,61.03
Switzerland,CHE,2024-01-28 05:00:00,2024-01-28 06:00:00,64.58
Switzerland,CHE,2024-01-28 06:00:00,2024-01-28 07:00:00,68.83
Switzerland,CHE,2024-01-28 07:00:00,2024-01-28 08:00:00,66.41
Switzerland,CHE,2024-01-28 08:00:00,2024-01-28 09:00:00,64.34
Switzerland,CHE,2024-01-28 09:00:00,2024-01-28 10:00:00,60.01
Switzerland,CHE,2024-01-28 10:00:00,2024-01-28 11:00:00,54.04
Switzerland,CHE,2024-01-28 11:00:00,2024-01-28 12:00:00,49.85
Switzerland,CHE,2024-01-28 12:00:00,2024-01-28 13:00:00,36.85
Switzerland,CHE,2024-01-28 13:00:00,2024-01-28 14:00:00,42.8
Switzerland,CHE,2024-01-28 14:00:00,2024-01-28 15:00:00,52.8
Switzerland,CHE,2024-01-28 15:00:00,2024-01-28 16:00:00,66.46
Switzerland,CHE,2024-01-28 16:00:00,2024-01-28 17:00:00,77.31
Switzerland,CHE,2024-01-28 17:00:00,2024-01-28 18:00:00,80.08
Switzerland,CHE,2024-01-28 18:00:00,2024-01-28 19:00:00,78.63
Switzerland,CHE,2024-01-28 19:00:00,2024-01-28 20:00:00,76.54
Switzerland,CHE,2024-01-28 20:00:00,2024-01-28 21:00:00,74.04
Switzerland,CHE,2024-01-28 21:00:00,2024-01-28 22:00:00,72.33
Switzerland,CHE,2024-01-28 22:00:00,2024-01-28 23:00:00,70.23
Switzerland,CHE,2024-01-28 23:00:00,2024-01-29 00:00:00,65.81
Switzerland,CHE,2024-01-29 00:00:00,2024-01-29 01:00:00,60.53
Switzerland,CHE,2024-01-29 01:00:00,2024-01-29 02:00:00,51.39
Switzerland,CHE,2024-01-29 02:00:00,2024-01-29 03:00:00,54.97
Switzerland,CHE,2024-01-29 03:00:00,2024-01-29 04:00:00,54.95
Switzerland,CHE,2024-01-29 04:00:00,2024-01-29 05:00:00,67.55
Switzerland,CHE,2024-01-29 05:00:00,2024-01-29 06:00:00,79.06
Switzerland,CHE,2024-01-29 06:00:00,2024-01-29 07:00:00,85.78
Switzerland,CHE,2024-01-29 07:00:00,2024-01-29 08:00:00,94.41
Switzerland,CHE,2024-01-29 08:00:00,2024-01-29 09:00:00,85.85
Switzerland,CHE,2024-01-29 09:00:00,2024-01-29 10:00:00,79.14
Switzerland,CHE,2024-01-29 10:00:00,2024-01-29 11:00:00,77.97
Switzerland,CHE,2024-01-29 11:00:00,2024-01-29 12:00:00,77.13
Switzerland,CHE,2024-01-29 12:00:00,2024-01-29 13:00:00,76.9
Switzerland,CHE,2024-01-29 13:00:00,2024-01-29 14:00:00,81.08
Switzerland,CHE,2024-01-29 14:00:00,2024-01-29 15:00:00,85.54
Switzerland,CHE,2024-01-29 15:00:00,2024-01-29 16:00:00,100.94
Switzerland,CHE,2024-01-29 16:00:00,2024-01-29 17:00:00,111.07
Switzerland,CHE,2024-01-29 17:00:00,2024-01-29 18:00:00,112.97
Switzerland,CHE,2024-01-29 18:00:00,2024-01-29 19:00:00,106.93
Switzerland,CHE,2024-01-29 19:00:00,2024-01-29 20:00:00,91.45
Switzerland,CHE,2024-01-29 20:00:00,2024-01-29 21:00:00,82.85
